simulatedAnswer,item,normResponse0,normResponse1,simRank1,workerid,obj1,Answer.score_quiz3,guessRank1,utterance,blockNr,pref1,guessRank2,numFeatures,certainty,targetUttCode,simPreference2,order1,order2,targetFeature,response0,Answer.score_quiz1,response1,obj3,order0,pref0,trialNum,Answer.time_in_minutes,sex,response2,simPreference0,featuresPresent,evalNum,simPreference1,slide_number,obj2,name,simRank2,uttCode,targetFeatureNum,simRank0,guessRank0,trial_type,pref2,normResponse2,Answer.score_quiz2
212,5560,0.08823529411764705,0.4411764705882352,,29,212,2,,solid,1,circle,,4,,311-3,0,212,322,shape,0.15,0,0.75,132,132,cloud,2,18.537283333333335,female,0.8,1,"['solid', 'striped', 'polka-dotted', 'red']",,0.5,13,322,task,,311,1,,,task,square,0.47058823529411764,2
121,24930,0.28571428571428575,0.46428571428571436,,29,121,2,,striped,1,circle,,5,,211-3,0,313,121,shape,0.4,0,0.65,233,233,cloud,3,18.537283333333335,female,0.35,1,"['solid', 'striped', 'polka-dotted', 'blue', 'green']",,0.5,14,313,task,,211,1,,,task,square,0.25,2
,,,,,29,,2,,,,,,,0.65,,,,,,,0,,,,,,18.537283333333335,,,,,,,,,,,,,,,,,,2
,,,,circle,29,,2,cloud,,,,square,,,,,,,,,0,,,,,,18.537283333333335,,,,,2,,,,,square,,,cloud,circle,,,,2
121,26041,0,1,,30,211,2,,cloud,0,striped,,5,,211-3,0,333,121,texture,0,3,1,333,211,solid,0,3.3787666666666665,female,0,1,"['cloud', 'circle', 'square', 'blue', 'green']",,0.5,3,121,task,,211,2,,,task,polka-dotted,0,2
133,20660,0,0.16666666666666669,,30,131,2,,green,0,striped,,4,,321-2,0,131,112,texture,0,3,0.2,133,133,solid,1,3.3787666666666665,female,1,1,"['cloud', 'blue', 'red', 'green']",,0.5,4,112,task,,321,2,,,task,polka-dotted,0.8333333333333334,2
211,27911,1,0,,30,211,2,,blue,0,striped,,4,,22a2b-2b,0,333,211,texture,1,3,0,333,313,solid,2,3.3787666666666665,female,0,1,"['circle', 'square', 'blue', 'green']",,0.5,5,313,task,,22a2b,2,,,task,polka-dotted,0,2
311,1011,1,0,,30,311,2,,square,0,striped,,4,,22b2b-2,0,131,311,texture,1,3,0,112,112,solid,3,3.3787666666666665,female,0,1,"['cloud', 'square', 'blue', 'red']",,0.5,6,131,task,,22b2b,2,,,task,polka-dotted,0,2
,,,,,30,,2,,,,,,,1,,,,,,,3,,,,,,3.3787666666666665,,,,,,,,,,,,,,,,,,2
,,,,striped,30,,2,polka-dotted,,,,striped,,,,,,,,,3,,,,,,3.3787666666666665,,,,,2,,,,,polka-dotted,,,solid,solid,,,,2
212,11851,0,1,,30,111,2,,circle,1,red,,4,,311-3,0,111,212,color,0,3,1,313,313,blue,0,3.3787666666666665,female,0,1,"['cloud', 'circle', 'square', 'solid']",,0.5,11,212,task,,311,3,,,task,green,0,2
332,25931,0,1,,30,332,2,,polka-dotted,1,red,,4,,321-2,0,332,233,color,0,3,1,233,133,blue,1,3.3787666666666665,female,0,1,"['cloud', 'circle', 'square', 'polka-dotted']",,0.5,12,133,task,,321,3,,,task,green,0,2
231,10422,1,0,,30,231,2,,circle,1,red,,5,,211-3,0,122,213,color,1,3,0,213,231,blue,2,3.3787666666666665,female,0,1,"['cloud', 'circle', 'solid', 'striped', 'polka-dotted']",,0.5,13,122,task,,211,3,,,task,green,0,2
311,18392,1,0,,30,311,2,,square,1,red,,4,,22b1-3,0,122,323,color,1,3,0,323,311,blue,3,3.3787666666666665,female,0,1,"['cloud', 'square', 'solid', 'striped']",,0.5,14,122,task,,22b1,3,,,task,green,0,2
,,,,,30,,2,,,,,,,1,,,,,,,3,,,,,,3.3787666666666665,,,,,,,,,,,,,,,,,,2
,,,,red,30,,2,green,,,,red,,,,,,,,,3,,,,,,3.3787666666666665,,,,,2,,,,,green,,,blue,blue,,,,2
313,28730,0.1111111111111111,0.6296296296296295,,31,313,2,,green,0,striped,,2,,331-3,0.5,323,313,texture,0.15,2,0.85,333,333,solid,0,13.74365,male,0.35,1,"['square', 'green']",,0,3,323,task,,331,2,,,task,polka-dotted,0.25925925925925924,1
231,24601,0.2222222222222222,0.14814814814814814,,31,231,2,,blue,0,striped,,4,,22a2b-2a,0.5,113,231,texture,0.3,2,0.2,233,233,solid,1,13.74365,male,0.85,1,"['cloud', 'circle', 'blue', 'green']",,0,4,113,task,,22a2b,2,,,task,polka-dotted,0.6296296296296295,1
313,15281,0.6666666666666666,0.06666666666666667,,31,331,2,,square,0,striped,,4,,22b1-3,0.5,331,313,texture,0.5,2,0.05,123,123,solid,2,13.74365,male,0.2,1,"['cloud', 'square', 'blue', 'green']",,0,5,313,task,,22b1,2,,,task,polka-dotted,0.26666666666666666,1
312,23891,0.1724137931034483,0.24137931034482757,,31,312,2,,red,0,striped,,4,,22b1-3,0.5,312,233,texture,0.25,2,0.35,233,222,solid,3,13.74365,male,0.85,1,"['circle', 'square', 'red', 'green']",,0,6,222,task,,22b1,2,,,task,polka-dotted,0.5862068965517241,1
,,,,,31,,2,,,,,,,0.15,,,,,,,2,,,,,,13.74365,,,,,,,,,,,,,,,,,,1
,,,,polka-dotted,31,,2,striped,,,,solid,,,,,,,,,2,,,,,,13.74365,,,,,1,,,,,striped,,,solid,polka-dotted,,,,1
223,29221,0.1923076923076923,0.5769230769230769,,31,223,2,,circle,1,striped,,3,,322b-2,0.5,223,333,texture,0.25,2,0.75,333,233,solid,0,13.74365,male,0.3,0,"['circle', 'square', 'green']",,1,11,233,task,,322b,2,,,task,polka-dotted,0.23076923076923075,1
133,20451,0.34285714285714286,0.17142857142857143,,31,111,2,,cloud,1,striped,,4,,22b2b-2,0.5,111,231,texture,0.6,2,0.3,133,133,solid,1,13.74365,male,0.85,0,"['cloud', 'circle', 'blue', 'green']",,1,12,231,task,,22b2b,2,,,task,polka-dotted,0.4857142857142857,1
311,22571,0.17391304347826086,0.5652173913043478,,31,311,2,,blue,1,striped,,5,,211-3,0.5,311,133,texture,0.2,2,0.65,133,223,solid,2,13.74365,male,0.3,0,"['cloud', 'circle', 'square', 'blue', 'green']",,1,13,223,task,,211,2,,,task,polka-dotted,0.26086956521739124,1
133,21791,0.32,0.16,,31,311,2,,green,1,striped,,4,,22a2b-2b,0.5,113,311,texture,0.4,2,0.2,133,133,solid,3,13.74365,male,0.65,0,"['cloud', 'square', 'blue', 'green']",,1,14,113,task,,22a2b,2,,,task,polka-dotted,0.52,1
,,,,,31,,2,,,,,,,0.75,,,,,,,2,,,,,,13.74365,,,,,,,,,,,,,,,,,,1
,,,,polka-dotted,31,,2,solid,,,,striped,,,,,,,,,2,,,,,,13.74365,,,,,1,,,,,solid,,,striped,polka-dotted,,,,1
133,29240,0.7272727272727273,0.09090909090909091,,32,133,1,,green,0,circle,,2,,331-3,0,133,333,shape,0.8,1,0.1,333,233,cloud,0,5.611083333333333,female,0.2,1,"['polka-dotted', 'green']",,0.5,3,233,task,,331,1,,,task,square,0.18181818181818182,1
121,190,0.76,0.2,,32,121,1,,blue,0,circle,,2,,331-3,0,221,121,shape,0.95,1,0.25,321,321,cloud,1,5.611083333333333,female,0.05,1,"['striped', 'blue']",,0.5,4,221,task,,331,1,,,task,square,0.04,1
121,3950,0.8421052631578947,0.10526315789473684,,32,121,1,,blue,0,circle,,4,,22b2b-2,0,121,322,shape,0.8,1,0.1,322,331,cloud,2,5.611083333333333,female,0.05,1,"['striped', 'polka-dotted', 'blue', 'red']",,0.5,5,331,task,,22b2b,1,,,task,square,0.05263157894736842,1
222,24040,0.09090909090909091,0.8636363636363635,,32,222,1,,red,0,circle,,4,,22a2b-2b,0,233,222,shape,0.1,1,0.95,233,322,cloud,3,5.611083333333333,female,0.05,1,"['striped', 'polka-dotted', 'red', 'green']",,0.5,6,322,task,,22a2b,1,,,task,square,0.045454545454545456,1
,,,,,32,,1,,,,,,,0.9,,,,,,,1,,,,,,5.611083333333333,,,,,,,,,,,,,,,,,,1
,,,,circle,32,,1,cloud,,,,square,,,,,,,,,1,,,,,,5.611083333333333,,,,,2,,,,,square,,,cloud,circle,,,,1
131,1011,0.08695652173913045,0.782608695652174,,32,311,1,,blue,1,striped,,4,,22b2b-2,1,112,131,texture,0.1,1,0.9,112,311,solid,0,5.611083333333333,female,0.15,0.5,"['cloud', 'square', 'blue', 'red']",,0,11,131,task,,22b2b,2,,,task,polka-dotted,0.13043478260869565,1
312,22451,0.7619047619047619,0.09523809523809523,,32,312,1,,red,1,striped,,4,,22a1-3,1,123,133,texture,0.8,1,0.1,133,312,solid,1,5.611083333333333,female,0.15,0.5,"['cloud', 'square', 'red', 'green']",,0,12,123,task,,22a1,2,,,task,polka-dotted,0.14285714285714285,1
131,331,0.23076923076923078,0.653846153846154,,32,121,1,,cloud,1,striped,,3,,322b-2,1,321,121,texture,0.3,1,0.85,131,131,solid,2,5.611083333333333,female,0.15,0.5,"['cloud', 'square', 'blue']",,0,13,321,task,,322b,2,,,task,polka-dotted,0.11538461538461539,1
113,8850,0.5666666666666667,0.06666666666666667,,32,121,1,,green,1,striped,,4,,321-2,1,122,121,texture,0.85,1,0.1,113,113,solid,3,5.611083333333333,female,0.55,0.5,"['cloud', 'blue', 'red', 'green']",,0,14,122,task,,321,2,,,task,polka-dotted,0.3666666666666667,1
,,,,,32,,1,,,,,,,0.95,,,,,,,1,,,,,,5.611083333333333,,,,,,,,,,,,,,,,,,1
,,,,solid,32,,1,polka-dotted,,,,striped,,,,,,,,,1,,,,,,5.611083333333333,,,,,2,,,,,striped,,,polka-dotted,solid,,,,1
313,11932,0.14285714285714288,0.35714285714285715,,33,331,2,,square,0,red,,4,,22b1-3,1,212,331,color,0.2,4,0.5,313,313,blue,0,14.105333333333334,female,0.7,0.5,"['circle', 'square', 'solid', 'polka-dotted']",,0,3,212,task,,22b1,3,,,task,green,0.5,5
113,8392,0.14285714285714288,0.35714285714285715,,33,311,2,,cloud,0,red,,5,,22b1-2,1,311,113,color,0.2,4,0.5,113,231,blue,1,14.105333333333334,female,0.7,0.5,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",,0,4,231,task,,22b1,3,,,task,green,0.5,5
323,18011,0.10344827586206895,0.3448275862068965,,33,311,2,,square,0,red,,4,,321-2,1,311,323,color,0.15,4,0.5,323,331,blue,2,14.105333333333334,female,0.8,0.5,"['square', 'solid', 'striped', 'polka-dotted']",,0,5,331,task,,321,3,,,task,green,0.5517241379310345,5
122,10372,0.10344827586206895,0.3448275862068965,,33,311,2,,striped,0,red,,5,,211-3,1,213,122,color,0.15,4,0.5,213,311,blue,3,14.105333333333334,female,0.8,0.5,"['cloud', 'circle', 'square', 'solid', 'striped']",,0,6,122,task,,211,3,,,task,green,0.5517241379310345,5
,,,,,33,,2,,,,,,,0.25,,,,,,,4,,,,,,14.105333333333334,,,,,,,,,,,,,,,,,,5
,,,,blue,33,,2,red,,,,blue,,,,,,,,,4,,,,,,14.105333333333334,,,,,2,,,,,red,,,green,green,,,,5
121,23812,0.5161290322580645,0.16129032258064516,,33,121,2,,striped,1,red,,4,,22b1-3,0.5,222,121,color,0.8,4,0.25,233,233,blue,0,14.105333333333334,female,0.5,1,"['cloud', 'circle', 'striped', 'polka-dotted']",,0,11,222,task,,22b1,3,,,task,green,0.3225806451612903,5
121,9102,0.6428571428571429,0.17857142857142858,,33,121,2,,cloud,1,red,,4,,22b1-3,0.5,322,113,color,0.9,4,0.25,113,121,blue,1,14.105333333333334,female,0.25,1,"['cloud', 'square', 'solid', 'striped']",,0,12,322,task,,22b1,3,,,task,green,0.17857142857142858,5
311,10071,0.6428571428571429,0.17857142857142858,,33,311,2,,solid,1,red,,4,,311-3,0.5,311,112,color,0.9,4,0.25,213,213,blue,2,14.105333333333334,female,0.25,1,"['cloud', 'circle', 'square', 'solid']",,0,13,112,task,,311,3,,,task,green,0.17857142857142858,5
311,9992,0.6428571428571429,0.17857142857142858,,33,311,2,,solid,1,red,,4,,22a2b-2a,0.5,311,331,color,0.9,4,0.25,213,213,blue,3,14.105333333333334,female,0.25,1,"['circle', 'square', 'solid', 'polka-dotted']",,0,14,331,task,,22a2b,3,,,task,green,0.17857142857142858,5
,,,,,33,,2,,,,,,,0.7,,,,,,,4,,,,,,14.105333333333334,,,,,,,,,,,,,,,,,,5
,,,,green,33,,2,green,,,,red,,,,,,,,,4,,,,,,14.105333333333334,,,,,3,,,,,red,,,blue,blue,,,,5
132,5482,0.18181818181818182,0.8181818181818181,,34,311,2,,cloud,0,red,,5,,22b1-2,0,311,322,color,0.2,3,0.9,132,132,blue,0,54.25015,female,0,0.5,"['cloud', 'square', 'solid', 'striped', 'polka-dotted']",,1,3,322,task,,22b1,3,,,task,green,0,2
211,9691,0.9523809523809523,0.047619047619047616,,34,111,2,,circle,0,red,,3,,322b-2,0,211,213,color,1,3,0.05,213,111,blue,1,54.25015,female,0,0.5,"['cloud', 'circle', 'solid']",,1,4,211,task,,322b,3,,,task,green,0,2
332,25931,0,1,,34,332,2,,square,0,red,,4,,321-2,0,332,133,color,0,3,1,233,233,blue,2,54.25015,female,0,0.5,"['cloud', 'circle', 'square', 'polka-dotted']",,1,5,133,task,,321,3,,,task,green,0,2
133,21072,0,0.05263157894736842,,34,321,2,,polka-dotted,0,red,,5,,211-3,0,133,222,color,0,3,0.05,133,321,blue,3,54.25015,female,0.9,0.5,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",,1,6,222,task,,211,3,,,task,green,0.9473684210526315,2
,,,,,34,,2,,,,,,,0.35,,,,,,,3,,,,,,54.25015,,,,,,,,,,,,,,,,,,2
,,,,blue,34,,2,red,,,,blue,,,,,,,,,3,,,,,,54.25015,,,,,1,,,,,green,,,red,green,,,,2
222,23891,0.3870967741935484,0.5806451612903226,,34,312,2,,circle,1,striped,,4,,22b1-3,0.5,233,312,texture,0.6,3,0.9,233,222,solid,0,54.25015,female,0.05,0,"['circle', 'square', 'red', 'green']",,1,11,222,task,,22b1,2,,,task,polka-dotted,0.03225806451612903,2
332,9631,0.09090909090909091,0.09090909090909091,,34,312,2,,red,1,striped,,4,,22a2b-2b,0.5,113,312,texture,0.1,3,0.1,113,332,solid,1,54.25015,female,0.9,0,"['cloud', 'square', 'red', 'green']",,1,12,332,task,,22a2b,2,,,task,polka-dotted,0.8181818181818181,2
223,25410,0.047619047619047616,0.7619047619047619,,34,212,2,,green,1,striped,,3,,321-3,0.5,233,223,texture,0.05,3,0.8,233,212,solid,2,54.25015,female,0.2,0,"['circle', 'red', 'green']",,1,13,223,task,,321,2,,,task,polka-dotted,0.19047619047619047,2
331,15281,0.04347826086956522,0.1739130434782609,,34,331,2,,blue,1,striped,,4,,22b1-3,0.5,123,313,texture,0.05,3,0.2,123,331,solid,3,54.25015,female,0.9,0,"['cloud', 'square', 'blue', 'green']",,1,14,313,task,,22b1,2,,,task,polka-dotted,0.782608695652174,2
,,,,,34,,2,,,,,,,0.35,,,,,,,3,,,,,,54.25015,,,,,,,,,,,,,,,,,,2
,,,,polka-dotted,34,,2,striped,,,,solid,,,,,,,,,3,,,,,,54.25015,,,,,2,,,,,solid,,,striped,polka-dotted,,,,2
112,20660,0.5151515151515151,0.303030303030303,,35,131,1,,cloud,0,striped,,4,,321-2,0,131,112,texture,0.85,2,0.5,133,133,solid,0,24.498616666666667,female,0.3,0.5,"['cloud', 'blue', 'red', 'green']",,1,3,112,task,,321,2,,,task,polka-dotted,0.1818181818181818,1
211,7021,0.6071428571428572,0.28571428571428575,,35,211,1,,blue,0,striped,,4,,22a2b-2b,0,211,231,texture,0.85,2,0.4,332,332,solid,1,24.498616666666667,female,0.15,0.5,"['circle', 'square', 'blue', 'red']",,1,4,231,task,,22a2b,2,,,task,polka-dotted,0.10714285714285715,1
223,29221,0.3703703703703704,0.5185185185185185,,35,223,1,,green,0,striped,,3,,322b-2,0,333,233,texture,0.5,2,0.7,333,223,solid,2,24.498616666666667,female,0.15,0.5,"['circle', 'square', 'green']",,1,5,233,task,,322b,2,,,task,polka-dotted,0.11111111111111112,1
321,5721,0.29166666666666674,0.5833333333333335,,35,311,1,,blue,0,striped,,4,,22a1-3,0,321,311,texture,0.35,2,0.7,232,232,solid,3,24.498616666666667,female,0.15,0.5,"['circle', 'square', 'blue', 'red']",,1,6,321,task,,22a1,2,,,task,polka-dotted,0.12500000000000003,1
,,,,,35,,1,,,,,,,0.5,,,,,,,2,,,,,,24.498616666666667,,,,,,,,,,,,,,,,,,1
,,,,solid,35,,1,solid,,,,polka-dotted,,,,,,,,,2,,,,,,24.498616666666667,,,,,3,,,,,polka-dotted,,,striped,striped,,,,1
211,23290,0.4347826086956522,0.30434782608695654,,35,211,1,,blue,1,circle,,4,,22b2b-2,0,331,233,shape,0.5,2,0.35,233,211,cloud,0,24.498616666666667,female,0.3,0.5,"['solid', 'polka-dotted', 'blue', 'green']",,1,11,331,task,,22b2b,1,,,task,square,0.2608695652173913,1
233,25230,0.21875,0.4375,,35,222,1,,green,1,circle,,4,,22b2b-2,0,123,233,shape,0.35,2,0.7,233,222,cloud,1,24.498616666666667,female,0.55,0.5,"['striped', 'polka-dotted', 'red', 'green']",,1,12,123,task,,22b2b,1,,,task,square,0.34375000000000006,1
113,13070,0.4285714285714286,0.32142857142857145,,35,322,1,,green,1,circle,,4,,22a2b-2b,0,313,322,shape,0.6,2,0.45,313,113,cloud,2,24.498616666666667,female,0.35,0.5,"['solid', 'striped', 'red', 'green']",,1,13,113,task,,22a2b,1,,,task,square,0.25,1
212,3620,0.2121212121212121,0.45454545454545453,,35,212,1,,red,1,circle,,3,,322b-2,0,212,222,shape,0.35,2,0.75,222,122,cloud,3,24.498616666666667,female,0.55,0.5,"['solid', 'striped', 'red']",,1,14,122,task,,322b,1,,,task,square,0.3333333333333333,1
,,,,,35,,1,,,,,,,0.5,,,,,,,2,,,,,,24.498616666666667,,,,,,,,,,,,,,,,,,1
,,,,cloud,35,,1,square,,,,cloud,,,,,,,,,2,,,,,,24.498616666666667,,,,,2,,,,,square,,,circle,circle,,,,1
212,25002,0,1,,36,212,3,,circle,0,red,,4,,22b2b-2,0,212,313,color,0,3,1,233,233,blue,0,11.137683333333333,female,0,0.5,"['circle', 'square', 'solid', 'polka-dotted']",,1,3,313,task,,22b2b,3,,,task,green,0,3
132,21350,0,1,,36,131,3,,polka-dotted,0,red,,2,,331-3,0,133,131,color,0,3,1,133,132,blue,1,11.137683333333333,female,0,0.5,"['cloud', 'polka-dotted']",,1,4,132,task,,331,3,,,task,green,0,3
212,10452,0,1,,36,212,3,,circle,0,red,,4,,22a2b-2b,0,213,212,color,0,3,1,213,122,blue,2,11.137683333333333,female,0,0.5,"['cloud', 'circle', 'solid', 'striped']",,1,5,122,task,,22a2b,3,,,task,green,0,3
322,3712,0,1,,36,211,3,,square,0,red,,4,,22a2b-2a,0,322,211,color,0,3,1,322,221,blue,3,11.137683333333333,female,0,0.5,"['circle', 'square', 'solid', 'striped']",,1,6,221,task,,22a2b,3,,,task,green,0,3
,,,,,36,,3,,,,,,,1,,,,,,,3,,,,,,11.137683333333333,,,,,,,,,,,,,,,,,,3
,,,,blue,36,,3,green,,,,blue,,,,,,,,,3,,,,,,11.137683333333333,,,,,2,,,,,green,,,red,red,,,,3
122,3620,1,0,,36,212,3,,striped,1,circle,,3,,322b-2,1,122,222,shape,1,3,0,222,212,cloud,0,11.137683333333333,female,0,0.5,"['solid', 'striped', 'red']",,0,11,122,task,,322b,1,,,task,square,0,3
311,9700,0.5,0,,36,111,3,,blue,1,circle,,3,,321-3,1,111,213,shape,1,3,0,213,311,cloud,1,11.137683333333333,female,1,0.5,"['solid', 'blue', 'green']",,0,12,311,task,,321,1,,,task,square,0.5,3
331,23290,0.5,0,,36,211,3,,blue,1,circle,,4,,22b2b-2,1,331,233,shape,1,3,0,233,211,cloud,2,11.137683333333333,female,1,0.5,"['solid', 'polka-dotted', 'blue', 'green']",,0,13,331,task,,22b2b,1,,,task,square,0.5,3
211,29010,0.21951219512195125,0.29268292682926833,,36,211,3,,blue,1,circle,,4,,22a2b-2b,1,211,233,shape,0.45,3,0.6,333,333,cloud,3,11.137683333333333,female,1,0.5,"['solid', 'polka-dotted', 'blue', 'green']",,0,14,233,task,,22a2b,1,,,task,square,0.48780487804878053,3
,,,,,36,,3,,,,,,,1,,,,,,,3,,,,,,11.137683333333333,,,,,,,,,,,,,,,,,,3
,,,,cloud,36,,3,circle,,,,cloud,,,,,,,,,3,,,,,,11.137683333333333,,,,,2,,,,,circle,,,square,square,,,,3
122,2741,0.15151515151515152,0.5454545454545455,,37,112,3,,cloud,0,striped,,3,,322b-2,0.5,212,112,texture,0.25,3,0.9,122,122,solid,0,13.86445,male,0.5,0,"['cloud', 'circle', 'red']",,1,3,212,task,,322b,2,,,task,polka-dotted,0.30303030303030304,3
233,23081,0.06976744186046512,0.46511627906976744,,37,311,3,,green,0,striped,,4,,22b1-3,0.5,221,311,texture,0.15,3,1,233,233,solid,1,13.86445,male,1,0,"['circle', 'square', 'blue', 'green']",,1,4,221,task,,22b1,2,,,task,polka-dotted,0.46511627906976744,3
221,4951,0,0.5,,37,221,3,,blue,0,striped,,4,,22a1-3,0.5,132,112,texture,0,3,1,132,221,solid,2,13.86445,male,1,0,"['cloud', 'circle', 'blue', 'red']",,1,5,112,task,,22a1,2,,,task,polka-dotted,0.5,3
112,20660,0.2,0.4,,37,131,3,,red,0,striped,,4,,321-2,0.5,112,131,texture,0.5,3,1,133,133,solid,3,13.86445,male,1,0,"['cloud', 'blue', 'red', 'green']",,1,6,112,task,,321,2,,,task,polka-dotted,0.4,3
,,,,,37,,3,,,,,,,0.5,,,,,,,3,,,,,,13.86445,,,,,,,,,,,,,,,,,,3
,,,,polka-dotted,37,,3,polka-dotted,,,,solid,,,,,,,,,3,,,,,,13.86445,,,,,3,,,,,solid,,,striped,striped,,,,3
222,18562,0.23076923076923078,0.5128205128205129,,37,231,3,,striped,1,red,,4,,22b1-3,0,323,231,color,0.45,3,1,323,222,blue,0,13.86445,male,0.5,1,"['circle', 'square', 'striped', 'polka-dotted']",,0.5,11,222,task,,22b1,3,,,task,green,0.25641025641025644,3
133,28931,0.2368421052631579,0.2631578947368421,,37,332,3,,cloud,1,red,,3,,322b-2,0,333,133,color,0.45,3,0.5,333,332,blue,1,13.86445,male,0.95,1,"['cloud', 'square', 'polka-dotted']",,0.5,12,133,task,,322b,3,,,task,green,0.5,3
121,13990,0.3695652173913044,0.2173913043478261,,37,121,3,,cloud,1,red,,2,,331-3,0,122,123,color,0.85,3,0.5,123,121,blue,2,13.86445,male,0.95,1,"['cloud', 'striped']",,0.5,13,122,task,,331,3,,,task,green,0.41304347826086957,3
321,14131,0.6060606060606061,0.09090909090909091,,37,321,3,,square,1,red,,4,,311-3,0,321,222,color,1,3,0.15,123,123,blue,3,13.86445,male,0.5,1,"['cloud', 'circle', 'square', 'striped']",,0.5,14,222,task,,311,3,,,task,green,0.30303030303030304,3
,,,,,37,,3,,,,,,,0.5,,,,,,,3,,,,,,13.86445,,,,,,,,,,,,,,,,,,3
,,,,red,37,,3,green,,,,red,,,,,,,,,3,,,,,,13.86445,,,,,2,,,,,green,,,blue,blue,,,,3
133,21640,1,0,,38,221,2,,polka-dotted,0,circle,,5,,211-3,0.5,332,221,shape,1,3,0,133,133,cloud,0,6.4609,female,0,1,"['striped', 'polka-dotted', 'blue', 'red', 'green']",,0,3,332,task,,211,1,,,task,square,0,2
132,5560,1,0,,38,212,2,,polka-dotted,0,circle,,4,,311-3,0.5,212,322,shape,1,3,0,132,132,cloud,1,6.4609,female,0,1,"['solid', 'striped', 'polka-dotted', 'red']",,0,4,322,task,,311,1,,,task,square,0,2
231,27780,0,1,,38,231,2,,blue,0,circle,,4,,22b2b-2,0.5,231,333,shape,0,3,1,333,213,cloud,2,6.4609,female,0,1,"['solid', 'polka-dotted', 'blue', 'green']",,0,5,213,task,,22b2b,1,,,task,square,0,2
223,16440,0,1,,38,222,2,,green,0,circle,,3,,322b-2,0.5,222,223,shape,0,3,1,223,322,cloud,3,6.4609,female,0,1,"['striped', 'red', 'green']",,0,6,322,task,,322b,1,,,task,square,0,2
,,,,,38,,2,,,,,,,1,,,,,,,3,,,,,,6.4609,,,,,,,,,,,,,,,,,,2
,,,,square,38,,2,square,,,,cloud,,,,,,,,,3,,,,,,6.4609,,,,,0,,,,,circle,,,cloud,circle,,,,2
332,28930,0,0,,38,332,2,,red,1,circle,,3,,322b-2,0.5,332,133,shape,0,3,0,333,333,cloud,0,6.4609,female,1,1,"['polka-dotted', 'red', 'green']",,0,11,133,task,,322b,1,,,task,square,1,2
121,190,0.5,0,,38,121,2,,striped,1,circle,,2,,331-3,0.5,321,221,shape,0.5,3,0,321,121,cloud,1,6.4609,female,0.5,1,"['striped', 'blue']",,0,12,221,task,,331,1,,,task,square,0.5,2
113,19600,1,0,,38,113,2,,solid,1,circle,,3,,321-3,0.5,113,213,shape,1,3,0,323,323,cloud,2,6.4609,female,0,1,"['solid', 'striped', 'green']",,0,13,213,task,,321,1,,,task,square,0,2
123,19880,1,0,,38,231,2,,striped,1,circle,,4,,22a1-3,0.5,231,123,shape,1,3,0,323,323,cloud,3,6.4609,female,0,1,"['striped', 'polka-dotted', 'blue', 'green']",,0,14,123,task,,22a1,1,,,task,square,0,2
,,,,,38,,2,,,,,,,1,,,,,,,3,,,,,,6.4609,,,,,,,,,,,,,,,,,,2
,,,,square,38,,2,square,,,,circle,,,,,,,,,3,,,,,,6.4609,,,,,3,,,,,circle,,,cloud,cloud,,,,2
313,12710,0.2857142857142857,0.2857142857142857,,39,312,3,,solid,0,circle,,4,,22a2b-2a,0.5,232,312,shape,0.5,4,0.5,313,313,cloud,0,18.549433333333333,male,0.75,1,"['solid', 'polka-dotted', 'red', 'green']",,0,3,232,task,,22a2b,1,,,task,square,0.42857142857142855,5
311,21970,0.27027027027027023,0.27027027027027023,,39,311,3,,blue,0,circle,,4,,22b1-3,0.5,213,133,shape,0.5,4,0.5,133,311,cloud,1,18.549433333333333,male,0.85,1,"['solid', 'polka-dotted', 'blue', 'green']",,0,4,213,task,,22b1,1,,,task,square,0.45945945945945943,5
331,4840,0.30303030303030304,0.15151515151515152,,39,211,3,,blue,0,circle,,4,,22b1-3,0.5,132,331,shape,0.5,4,0.25,132,211,cloud,2,18.549433333333333,male,0.9,1,"['solid', 'polka-dotted', 'blue', 'red']",,0,5,331,task,,22b1,1,,,task,square,0.5454545454545455,5
132,5560,0.41935483870967744,0.16129032258064516,,39,212,3,,red,0,circle,,4,,311-3,0.5,212,132,shape,0.65,4,0.25,132,322,cloud,3,18.549433333333333,male,0.65,1,"['solid', 'striped', 'polka-dotted', 'red']",,0,6,322,task,,311,1,,,task,square,0.41935483870967744,5
,,,,,39,,3,,,,,,,0.35,,,,,,,4,,,,,,18.549433333333333,,,,,,,,,,,,,,,,,,5
,,,,square,39,,3,square,,,,circle,,,,,,,,,4,,,,,,18.549433333333333,,,,,3,,,,,circle,,,cloud,cloud,,,,5
322,4110,0.32258064516129037,0.22580645161290325,,39,311,3,,red,1,circle,,4,,22b2b-2,1,322,212,shape,0.5,4,0.35,322,311,cloud,0,18.549433333333333,male,0.7,0,"['solid', 'striped', 'blue', 'red']",,0.5,11,212,task,,22b2b,1,,,task,square,0.4516129032258065,5
323,19900,0.29411764705882354,0.20588235294117646,,39,112,3,,green,1,circle,,4,,22a2b-2b,1,323,112,shape,0.5,4,0.35,323,123,cloud,1,18.549433333333333,male,0.85,0,"['solid', 'striped', 'red', 'green']",,0.5,12,123,task,,22a2b,1,,,task,square,0.5,5
